optimizer,evaluations,runs,best_mae_median,best_mae_q25,best_mae_q75,gap_closed,gap_closed_q25,gap_closed_q75,cap,share_of_evaluations_meeting_cap,share_of_random_meeting_cap,median_random_meeting_cap,best_known_meeting_cap
"Ax, sparse start",63,4,0.2816119867706903,0.26929740405846,0.28744369407303083,0.5637585211558245,0.5052596650464253,0.6872882123392178,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",64,4,0.2816119867706903,0.26929740405846,0.28744369407303083,0.5637585211558245,0.5052596650464253,0.6872882123392178,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",65,4,0.2816119867706903,0.26929740405846,0.28744369407303083,0.5637585211558245,0.5052596650464253,0.6872882123392178,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",66,4,0.2816119867706903,0.26929740405846,0.28744369407303083,0.5637585211558245,0.5052596650464253,0.6872882123392178,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",67,4,0.2816119867706903,0.26929740405846,0.28744369407303083,0.5637585211558245,0.5052596650464253,0.6872882123392178,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",68,4,0.2816119867706903,0.26929740405846,0.28744369407303083,0.5637585211558245,0.5052596650464253,0.6872882123392178,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",69,4,0.2816119867706903,0.26929740405846,0.28744369407303083,0.5637585211558245,0.5052596650464253,0.6872882123392178,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",70,4,0.2816119867706903,0.26929740405846,0.28744369407303083,0.5637585211558245,0.5052596650464253,0.6872882123392178,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",71,4,0.2816119867706903,0.26929740405846,0.28744369407303083,0.5637585211558245,0.5052596650464253,0.6872882123392178,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",72,4,0.2816119867706903,0.26929740405846,0.28744369407303083,0.5637585211558245,0.5052596650464253,0.6872882123392178,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",73,4,0.28072124969613066,0.26796129844662053,0.28744369407303083,0.5726936575154733,0.5052596650464253,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",74,4,0.28072124969613066,0.26796129844662053,0.28744369407303083,0.5726936575154733,0.5052596650464253,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",75,4,0.28072124969613066,0.26796129844662053,0.28744369407303083,0.5726936575154733,0.5052596650464253,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",76,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",77,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",78,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",79,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",80,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",81,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",82,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",83,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",84,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",85,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",86,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",87,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",88,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",89,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",90,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",91,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",92,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",93,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",94,4,0.27878831921148106,0.26796129844662053,0.28454429834605643,0.5920832147118036,0.5343440008409208,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",95,4,0.2745952635295702,0.26796129844662053,0.2782547148231901,0.6341444753817895,0.5974358918458995,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",96,4,0.2745952635295702,0.26796129844662053,0.2782547148231901,0.6341444753817895,0.5974358918458995,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",97,4,0.2745952635295702,0.26796129844662053,0.2782547148231901,0.6341444753817895,0.5974358918458995,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",98,4,0.2745952635295702,0.26796129844662053,0.2782547148231901,0.6341444753817895,0.5974358918458995,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",99,4,0.2745952635295702,0.26796129844662053,0.2782547148231901,0.6341444753817895,0.5974358918458995,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
"Ax, sparse start",100,4,0.2745952635295702,0.26796129844662053,0.2782547148231901,0.6341444753817895,0.5974358918458995,0.700690916878691,157.0,0.21000000000000002,0.24993,0.33781265295863727,0.23812339935281387
